locationId,name,latitude,longitude,fullAddress,postalCode,isLocalChef,isPremium,rating,reviewCount,telephone,url,Avg_sentiment,Sentiment_label,combined_cuisines
13432440,Devon Food Court,7.29309,80.64012,"11 Sri Dalada Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,2.8,98,+94 81 2 224537,/Restaurant_Review-g304138-d13432440-Reviews-Devon_Food_Court-Kandy_Kandy_District_Central_Province.html,0.15011938775510206,Positive,Sri Lankan
795233,Pizza Hut,7.293696,80.638435,"D.S Senanayake Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,3.5,475,+94 11 2 729729,/Restaurant_Review-g304138-d795233-Reviews-Pizza_Hut-Kandy_Kandy_District_Central_Province.html,0.3154002202643172,Positive,"Italian, Pizza, Fast Food, European"
15080055,Le Leopard d'Argent,7.254212,80.61904,"Bowalawatta, Kandy 20000 Sri Lanka",20000.0,0,0,4.7,69,+94 72 519 1158,/Restaurant_Review-g304138-d15080055-Reviews-Le_Leopard_d_Argent-Kandy_Kandy_District_Central_Province.html,0.38475217391304345,Positive,"French, European, Sri Lankan"
23955743,The Colonial Bistro & Lounge,7.286785,80.64227,"No 65 Rajapihilla Lane, Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,11,+94 77 444 0444,/Restaurant_Review-g304138-d23955743-Reviews-The_Colonial_Bistro_Lounge-Kandy_Kandy_District_Central_Province.html,0.8278636363636364,Positive,"Steakhouse, Bar, Barbecue, Asian, Pub, Sri Lankan, Beer restaurants"
3315211,Aloy Restaurant,7.273067,80.607216,"No.806, Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,3.2,107,+94 81 2 387547,/Restaurant_Review-g304138-d3315211-Reviews-Aloy_Restaurant-Kandy_Kandy_District_Central_Province.html,0.20613076923076923,Positive,"Asian, Sri Lankan"
3682654,Perera & Sons,7.27859,80.61716,"70 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.2,31,+94 81 4 950393,/Restaurant_Review-g304138-d3682654-Reviews-Perera_Sons-Kandy_Kandy_District_Central_Province.html,0.5648333333333333,Positive,"Fast Food, Asian, Sri Lankan"
1133652,Delight Bakers & Sweet House,7.293187,80.63678,"Dalada Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,3.6,91,+94 81 2 200092,/Restaurant_Review-g304138-d1133652-Reviews-Delight_Bakers_Sweet_House-Kandy_Kandy_District_Central_Province.html,0.4437193181818182,Positive,"Italian, Indian, Southwestern, Arabic"
3587329,Mlesna Tea Centre1,7.293086,80.63635,"15 Dalada Vidiya Street, Kandy 20000 Sri Lanka",20000.0,0,0,4.4,44,,/Restaurant_Review-g304138-d3587329-Reviews-Mlesna_Tea_Centre1-Kandy_Kandy_District_Central_Province.html,0.4249136363636364,Positive,Cafe
5534594,Rasawasala Restaurant,7.259201,80.61943,"Heerrasagala Amaya Hills Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,4.4,15,+94 81 4 474022,/Restaurant_Review-g304138-d5534594-Reviews-Rasawasala_Restaurant-Kandy_Kandy_District_Central_Province.html,0.7695454545454545,Positive,Asian
15119643,Cafe Nihonbashi Kandy,7.294231,80.638664,"30 Colombo Street The Radh Hotel, Kandy 20000 Sri Lanka",20000.0,0,0,4.1,36,+94 77 843 7423,/Restaurant_Review-g304138-d15119643-Reviews-Cafe_Nihonbashi_Kandy-Kandy_Kandy_District_Central_Province.html,0.5753638888888889,Positive,"Japanese, Sushi, Asian"
27694045,Hungry Brunch Cafe & Restaurant,7.297895,80.63647,"No .170, Kotugodella Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,5,+94 76 327 1511,/Restaurant_Review-g304138-d27694045-Reviews-Hungry_Brunch_Cafe_Restaurant-Kandy_Kandy_District_Central_Province.html,0.7316,Positive,"Chinese, Seafood, Asian, Thai, Mongolian"
15237512,Route 66 Sri Lanka,7.293985,80.637245,"Kotugodella Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,4.7,28,+94 77 604 6045,/Restaurant_Review-g304138-d15237512-Reviews-Route_66_Sri_Lanka-Kandy_Kandy_District_Central_Province.html,0.7907571428571429,Positive,"American, Cafe, International, Deli, Diner"
26772565,La Pangea Cafe & Restaurant Kandy,7.298248,80.636345,"196/01/02,Kotugodalla Street,Kandy,Srilanka. Between Mercantile Investment And Mr.tattoo Salon, Kandy 20000 Sri Lanka",20000.0,0,0,4.6,29,+94 71 916 0443,/Restaurant_Review-g304138-d26772565-Reviews-La_Pangea_Cafe_Restaurant_Kandy-Kandy_Kandy_District_Central_Province.html,0.6025379310344828,Positive,"Bar, International, Pub, Healthy, Sri Lankan, Beer restaurants"
3474581,Siri Ramya,,,"32 Dalada Veediya, Kandy Sri Lanka",,0,0,3.4,67,+94 81 2 225767,/Restaurant_Review-g304138-d3474581-Reviews-Siri_Ramya-Kandy_Kandy_District_Central_Province.html,0.39337462686567165,Positive,"Asian, Sri Lankan"
23129418,Lunu Mirisa Organic Vilage Food,7.359934,80.94269,"Hasalaka - Eldamporuwa Rd, Kandy 20960 Sri Lanka",20960.0,0,0,5.0,8,+94 76 778 1913,/Restaurant_Review-g304138-d23129418-Reviews-Lunu_Mirisa_Organic_Vilage_Food-Kandy_Kandy_District_Central_Province.html,0.6219250000000001,Positive,Sri Lankan
9835830,Kandy Kitchen,7.279167,80.61962,"800 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,3.9,47,+94 77 744 4602,/Restaurant_Review-g304138-d9835830-Reviews-Kandy_Kitchen-Kandy_Kandy_District_Central_Province.html,0.5197021276595745,Positive,"Chinese, Asian, Sri Lankan"
28826083,Kings Kandy Rooftop Restaurant,7.3044,80.7073,"21 Kings Street, Kandy, Sri-Lanka, Kandy 20000 Sri Lanka",20000.0,0,0,3.7,3,+94 70 306 9888,/Restaurant_Review-g304138-d28826083-Reviews-Kings_Kandy_Rooftop_Restaurant-Kandy_Kandy_District_Central_Province.html,0.9684666666666667,Positive,"Italian, Japanese, Cafe, Asian, Sri Lankan"
1133655,Flower Song Restaurant,7.300112,80.63638,"281 D.S. Senanayake Street, Kandy 20000 Sri Lanka",20000.0,0,0,3.6,115,+94 81 2 229191,/Restaurant_Review-g304138-d1133655-Reviews-Flower_Song_Restaurant-Kandy_Kandy_District_Central_Province.html,0.4717485436893204,Positive,"Chinese, Fusion, Szechuan, Shanghai, Hong Kong"
17325740,Sizzle Sports Pub,7.2911,80.64422,"117/8, Anagarika Dharmapala Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,4.6,58,+94 77 555 0445,/Restaurant_Review-g304138-d17325740-Reviews-Sizzle_Sports_Pub-Kandy_Kandy_District_Central_Province.html,0.8000327586206896,Positive,"Bar, Pub, Beer restaurants"
19463898,Vegan Tranquil Rose,7.293859,80.63802,"63/2, Rooftop floor, Colombo Street Sunset Building, Kandy 20000 Sri Lanka",20000.0,0,0,4.7,23,+94 70 375 7746,/Restaurant_Review-g304138-d19463898-Reviews-Vegan_Tranquil_Rose-Kandy_Kandy_District_Central_Province.html,0.6434434782608696,Positive,"International, European, Healthy, Wine Bar, Beer restaurants"
15092476,The Chill 'N Grill Cafe,7.293222,80.6359,"Sky View Grand Rooftop, Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,4.1,54,+94 71 345 9585,/Restaurant_Review-g304138-d15092476-Reviews-The_Chill_N_Grill_Cafe-Kandy_Kandy_District_Central_Province.html,0.6984925925925927,Positive,"Mexican, American, Cafe"
23908612,Lemon Grass Thai Restaurant - The Grand Kandyan Hotel,7.293553,80.63852,"89 10 Lady Gordon's Drive The Grand Kandyan Hotel, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,8,+94 81 2 030400,/Restaurant_Review-g304138-d23908612-Reviews-Lemon_Grass_Thai_Restaurant_The_Grand_Kandyan_Hotel-Kandy_Kandy_District_Central.html,0.905825,Positive,Thai
29012424,The Corridor By D'pola,7.291157,80.64436,"No 12 Anagarika Darmapala Mw, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,14,+94 76 488 1267,/Restaurant_Review-g304138-d29012424-Reviews-The_Corridor_By_D_pola-Kandy_Kandy_District_Central_Province.html,0.8639428571428571,Positive,Cafe
26266445,Ayi Rigsa,7.298415,80.63465,"22, Asgiri Vihara mawatha, Kandy., Kandy 20000 Sri Lanka",20000.0,0,0,5.0,5,+94 77 138 3618,/Restaurant_Review-g304138-d26266445-Reviews-Ayi_Rigsa-Kandy_Kandy_District_Central_Province.html,0.66712,Positive,"Cafe, Seafood, Asian, Sri Lankan"
26332315,Hill Tips Tea Lounge,7.287354,80.646545,"#02, Mahamaya Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,13,+94 76 104 8338,/Restaurant_Review-g304138-d26332315-Reviews-Hill_Tips_Tea_Lounge-Kandy_Kandy_District_Central_Province.html,0.7987000000000001,Positive,"Cafe, Asian, Diner, Healthy, Sri Lankan"
4097009,Royal Spice Indian Resturant,7.2818,80.6695,"Earl's Regency Hotel, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,28,+94 81 2 422122,/Restaurant_Review-g304138-d4097009-Reviews-Royal_Spice_Indian_Resturant-Kandy_Kandy_District_Central_Province.html,0.6869925925925926,Positive,Indian
28804033,Vishnu Vihar,7.292694,80.63251,"47 Peradeniya Rd, Kandy 20000, Kandy 20400 Sri Lanka",20400.0,0,0,4.8,8,+94 76 994 1656,/Restaurant_Review-g304138-d28804033-Reviews-Vishnu_Vihar-Kandy_Kandy_District_Central_Province.html,0.824425,Positive,"Indian, Cafe, Fast Food, Asian, Diner, Sri Lankan"
4830628,Midland Deli Restaurant,7.293814,80.638435,"No. 85 D.S. Senanayake Viidiya, Kandy 20000 Sri Lanka",20000.0,0,0,3.6,192,+94 81 2 220530,/Restaurant_Review-g304138-d4830628-Reviews-Midland_Deli_Restaurant-Kandy_Kandy_District_Central_Province.html,0.3719221621621622,Positive,"Asian, Deli, Sri Lankan"
14003788,Sthree Cafe,7.287224,80.6279,"327 Peradeniya Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.9,13,+94 81 4 933593,/Restaurant_Review-g304138-d14003788-Reviews-Sthree_Cafe-Kandy_Kandy_District_Central_Province.html,0.9249153846153846,Positive,"Cafe, Asian, Sri Lankan"
1133653,Green View Restaurant,7.293116,80.63642,"51 Ampitiya Road Devon Hotel, Kandy 20000 Sri Lanka",20000.0,0,0,3.4,891,+94 81 2 235164,/Restaurant_Review-g304138-d1133653-Reviews-Green_View_Restaurant-Kandy_Kandy_District_Central_Province.html,0.3188972553699284,Positive,"Chinese, Indian, Asian, Soups, Sri Lankan"
19430175,Dosa Kallu,7.280191,80.62113,"No 443/1/1, William Gopallawa Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,15,+94 76 309 5486,/Restaurant_Review-g304138-d19430175-Reviews-Dosa_Kallu-Kandy_Kandy_District_Central_Province.html,0.4882933333333333,Positive,"Indian, Fast Food, Asian, Sri Lankan"
3619066,Dinemore,7.287442,80.62323,"1st Floor, Nihal Supermarket Aniwatta Road, Kandy 20000 Sri Lanka",20000.0,0,0,3.2,65,+94 81 2 202200,/Restaurant_Review-g304138-d3619066-Reviews-Dinemore-Kandy_Kandy_District_Central_Province.html,0.3439,Positive,"Asian, Sri Lankan"
33040540,Yaka Lounge,7.288218,80.63901,"Sri Rajasinghe Mawatha, 9 Sandriana Lake View Hotel, 5 Floor, Kandy 20200 Sri Lanka",20200.0,0,0,5.0,5,+94 77 739 3812,/Restaurant_Review-g304138-d33040540-Reviews-Yaka_Lounge-Kandy_Kandy_District_Central_Province.html,0.9578599999999999,Positive,"Italian, Asian, Sri Lankan"
23219014,The Hideout Cafe Kandy,7.2955,80.6356,"No 47 D.s Senanayake Street Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,4.8,5,+94 77 848 4106,/Restaurant_Review-g304138-d23219014-Reviews-The_Hideout_Cafe_Kandy-Kandy_Kandy_District_Central_Province.html,0.91554,Positive,"Chinese, American, Indian, Cafe, Asian, Mongolian"
12113730,OakRay Heritage Boutique,7.294572,80.63924,"Deva Veediya, Kandy, Sri Lanka Oakray Heritage Boutique Ehelepola Walawwa, Number 41, Kandy 20000 Sri Lanka",20000.0,0,0,4.2,25,+94 81 2 223712,/Restaurant_Review-g304138-d12113730-Reviews-OakRay_Heritage_Boutique-Kandy_Kandy_District_Central_Province.html,0.559932,Positive,"Chinese, American, Cafe, Fast Food, Asian, Sri Lankan"
27456453,The Chef Corner & Vip Lounge By Sugath,7.311099,80.638725,"No. 1C Devi Road Galkaduwa Junction, Kandy 20000 Sri Lanka",20000.0,0,0,4.9,8,+94 81 2 226750,/Restaurant_Review-g304138-d27456453-Reviews-The_Chef_Corner_Vip_Lounge_By_Sugath-Kandy_Kandy_District_Central_Province.html,0.620125,Positive,"Italian, Chinese, Asian, Sri Lankan"
17990553,"Sunrich Restaurant & Bar, Hedeniya",7.338185,80.55895,"260/1 Hedeniya, Werellagama, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,4,+94 81 2 461872,/Restaurant_Review-g304138-d17990553-Reviews-Sunrich_Restaurant_Bar_Hedeniya-Kandy_Kandy_District_Central_Province.html,0.698875,Positive,"Chinese, Bar, Asian, Pub, Sri Lankan"
15073864,Gilbert Bros,7.29575,80.63676,"No 4 Kotugodella Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,4.6,15,+94 76 165 9277,/Restaurant_Review-g304138-d15073864-Reviews-Gilbert_Bros-Kandy_Kandy_District_Central_Province.html,0.7035466666666667,Positive,"American, Cafe, Pub"
24894099,Kandy Catering Service Viyana Cafe & Family Restaurant,7.286303,80.648254,"1/9 Ampitiya Rd, Kandy 20000 Sri Lanka",20000.0,0,0,3.4,5,+94 77 741 3515,/Restaurant_Review-g304138-d24894099-Reviews-Kandy_Catering_Service_Viyana_Cafe_Family_Restaurant-Kandy_Kandy_District_Centra.html,0.63876,Positive,"Chinese, American, Asian, Sri Lankan"
4295263,Kings Kandy at Sam's Restaurant,7.29839,80.63668,"No 6 E L Senanayake Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,3.6,50,+94 81 2 208388,/Restaurant_Review-g304138-d4295263-Reviews-Kings_Kandy_at_Sam_s_Restaurant-Kandy_Kandy_District_Central_Province.html,0.36296739130434785,Positive,"Italian, Chinese, Japanese"
19346286,Cafe Seema,7.296317,80.637535,"38/1 DS Senanayake Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,4,+94 77 744 3247,/Restaurant_Review-g304138-d19346286-Reviews-Cafe_Seema-Kandy_Kandy_District_Central_Province.html,0.9289000000000001,Positive,"Chinese, Southwestern, Asian, Sri Lankan"
12014550,Asiri Family Restaurant,7.310194,80.6391,"4 Parana gantota road,kandy, Kandy 20000 Sri Lanka",20000.0,0,0,4.5,22,+94 77 715 5252,/Restaurant_Review-g304138-d12014550-Reviews-Asiri_Family_Restaurant-Kandy_Kandy_District_Central_Province.html,0.6502454545454546,Positive,"Asian, Sri Lankan"
13951001,Kandyan King Seafood Restaurant,7.296955,80.63754,"136 DS Senanayake Street, Kandy 20000 Sri Lanka",20000.0,0,0,3.0,16,+94 77 700 5677,/Restaurant_Review-g304138-d13951001-Reviews-Kandyan_King_Seafood_Restaurant-Kandy_Kandy_District_Central_Province.html,0.46369375,Positive,"Chinese, Seafood, Asian, Sri Lankan"
20296739,Put chutney,7.29432,80.63684,"183 Colombo Street Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,4.7,7,+94 77 341 0111,/Restaurant_Review-g304138-d20296739-Reviews-Put_chutney-Kandy_Kandy_District_Central_Province.html,0.5416142857142857,Positive,"Chinese, Indian, Asian, Sri Lankan"
15275973,Nadiya Indian Restaurant,7.275357,80.606575,"11A Deveni Rajasinghe Mw Gatambe Kandy Located inside Hotel Ganga Addara, Kandy 20000 Sri Lanka",20000.0,0,0,4.2,13,+94 76 352 6409,/Restaurant_Review-g304138-d15275973-Reviews-Nadiya_Indian_Restaurant-Kandy_Kandy_District_Central_Province.html,0.6492846153846153,Positive,"Asian, Middle Eastern, Tibetan, Pakistani, Nepali"
9762385,Villa Rosa Restaurant,7.299637,80.623795,"71/18 Dodanwela Passage, Kandy 20000 Sri Lanka",20000.0,0,0,4.6,25,+94 81 2 215556,/Restaurant_Review-g304138-d9762385-Reviews-Villa_Rosa_Restaurant-Kandy_Kandy_District_Central_Province.html,0.604924,Positive,"Asian, Sri Lankan"
10436249,OpenRice Sri Lanka,7.279895,80.61909,"855/C, Peradeniye Road, Mulgampola, Kandy 20000 Sri Lanka",20000.0,0,0,3.4,101,+94 81 2 239111,/Restaurant_Review-g304138-d10436249-Reviews-OpenRice_Sri_Lanka-Kandy_Kandy_District_Central_Province.html,0.2644970297029703,Positive,"Asian, Sri Lankan"
23985750,Cafe Dumbara,7.294794,80.636,"46 Yatinuwara Street, Kandy 20000 Sri Lanka",20000.0,0,0,4.0,1,+94 77 753 1000,/Restaurant_Review-g304138-d23985750-Reviews-Cafe_Dumbara-Kandy_Kandy_District_Central_Province.html,0.2714,Positive,"Italian, French, Chinese, European, Asian, Sri Lankan"
25383808,Dine and Booze,7.313255,80.6331,"274,Katugasthota Road In front of Keels Supermarket, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 77 742 3274,/Restaurant_Review-g304138-d25383808-Reviews-Dine_and_Booze-Kandy_Kandy_District_Central_Province.html,0.9217,Positive,"Chinese, American, Asian, British, Sri Lankan"
32900791,Avo Bliss,7.289147,80.638275,"Rajapihilla Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,5,+94 76 484 0220,/Restaurant_Review-g304138-d32900791-Reviews-Avo_Bliss-Kandy_Kandy_District_Central_Province.html,0.76992,Positive,"Italian, French, German, Cafe, Healthy"
26363782,The Black Bean Café,7.284261,80.61997,"128/1,George E.De Silva Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,2,+94 77 479 8886,/Restaurant_Review-g304138-d26363782-Reviews-The_Black_Bean_Cafe-Kandy_Kandy_District_Central_Province.html,0.48555,Positive,"Pizza, Cafe, Barbecue, Asian, Healthy"
9738254,Nishantha Restaurant,7.27859,80.61716,"702 Peradeniya Rd, Kandy 21100 Sri Lanka",21100.0,0,0,3.9,16,+94 81 2 388492,/Restaurant_Review-g304138-d9738254-Reviews-Nishantha_Restaurant-Kandy_Kandy_District_Central_Province.html,0.38180625,Positive,"Chinese, Indian, Asian, Sri Lankan"
10826057,Milano Foods,7.369076,80.61744,"No 314 , Matale Road , Akurana, Kandy 20850 Sri Lanka",20850.0,0,0,4.5,4,+94 81 2 301800,/Restaurant_Review-g304138-d10826057-Reviews-Milano_Foods-Kandy_Kandy_District_Central_Province.html,0.5003,Positive,"Italian, Indian, Fast Food, International, Arabic"
14790450,The Paramount Restaurant (pvt) ltd,7.345348,80.617485,"No.47-1 Matale Road, Ambatenna The Paramount Restaurant, Kandy 20136 Sri Lanka",20136.0,0,0,4.7,19,+94 77 848 4106,/Restaurant_Review-g304138-d14790450-Reviews-The_Paramount_Restaurant_pvt_ltd-Kandy_Kandy_District_Central_Province.html,0.8162368421052631,Positive,"Chinese, Seafood, Asian, Sri Lankan"
13316202,Brix,7.276732,80.65664,"No 322 Udugama, Ampitiya Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,3.9,13,+94 81 2 244000,/Restaurant_Review-g304138-d13316202-Reviews-Brix-Kandy_Kandy_District_Central_Province.html,0.40433076923076927,Positive,"Chinese, Indian, Asian, Thai, Arabic"
23815403,Pepe's Rustic Italian,7.31628,80.63426,"Nittawela Rd Kandy Sports Club Nittawela, Kandy 20000 Sri Lanka",20000.0,0,0,4.8,5,+94 77 728 9857,/Restaurant_Review-g304138-d23815403-Reviews-Pepe_s_Rustic_Italian-Kandy_Kandy_District_Central_Province.html,0.73896,Positive,"Italian, Bar, Pub"
26597311,Indi's Joint,7.285236,80.62772,"No 33, William Gopallawa Mawatha Kandy, Kandy 20000 Sri Lanka",20000.0,0,0,4.5,11,+94 76 499 4939,/Restaurant_Review-g304138-d26597311-Reviews-Indi_s_Joint-Kandy_Kandy_District_Central_Province.html,0.6135090909090909,Positive,"American, British, Diner"
11871869,Mlesna Tea Fortress,7.267207,80.57551,"445 Colombo Road Kiribatkumbura, Kandy 20000 Sri Lanka",20000.0,0,0,4.1,29,,/Restaurant_Review-g304138-d11871869-Reviews-Mlesna_Tea_Fortress-Kandy_Kandy_District_Central_Province.html,0.487,Positive,Sri Lankan
13167721,Sky Lounge,7.293183,80.636734,"No 24 Dalada Veediya Delight Bakers & Sweet House, Kandy 20000 Sri Lanka",20000.0,0,0,2.7,104,+94 81 2 200092,/Restaurant_Review-g304138-d13167721-Reviews-Sky_Lounge-Kandy_Kandy_District_Central_Province.html,0.20192211538461538,Positive,"Sri Lankan, Arabic"
1535072,Avanhala,,,"Victoria Rd, E Kandy Lake, Kandy 20000 Sri Lanka",20000.0,0,0,3.4,25,,/Restaurant_Review-g304138-d1535072-Reviews-Avanhala-Kandy_Kandy_District_Central_Province.html,0.31822083333333334,Positive,"Indian, Asian, Sri Lankan"
25260397,Hotel Saumiya,7.293798,80.63826,"No. 09 D. S. Senanayake Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,3,+94 81 2 236600,/Restaurant_Review-g304138-d25260397-Reviews-Hotel_Saumiya-Kandy_Kandy_District_Central_Province.html,0.8333,Positive,"Indian, Asian, Sri Lankan"
9870413,Citrus Cafe and Restaurent And Natural Coffee,7.288832,80.644646,"Sangaraja Mawatha 34 B sangaraja Maratha, Kandy 20000 Sri Lanka",20000.0,0,0,4.1,73,+94 77 700 2935,/Restaurant_Review-g304138-d9870413-Reviews-Citrus_Cafe_and_Restaurent_And_Natural_Coffee-Kandy_Kandy_District_Central_Provin.html,0.4147054794520548,Positive,"Asian, Sri Lankan"
5985285,Burger Hut,7.32088,80.627785,"Katugastota Rd, Kandy 20000 Sri Lanka",20000.0,0,0,3.6,16,+94 81 4 923333,/Restaurant_Review-g304138-d5985285-Reviews-Burger_Hut-Kandy_Kandy_District_Central_Province.html,0.3499875,Positive,"Asian, Sri Lankan"
17791411,Cafe 210,,,"210 D S Senanayaka Street, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,3,+94 77 777 1865,/Restaurant_Review-g304138-d17791411-Reviews-Cafe_210-Kandy_Kandy_District_Central_Province.html,0.9220666666666667,Positive,"Mexican, American, Asian, Street Food, Sri Lankan"
27952804,June Bistros,7.297326,80.63747,"174, D.S Senanayake Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,4,+94 75 637 8215,/Restaurant_Review-g304138-d27952804-Reviews-June_Bistros-Kandy_Kandy_District_Central_Province.html,0.9356,Positive,"Italian, Chinese, American, Asian, Sri Lankan"
17195444,Global Kitchens,7.29619,80.63623,"No 2 Kumara Veediya Kandy Opp Ymca, Kandy 20000 Sri Lanka",20000.0,0,0,4.5,6,,/Restaurant_Review-g304138-d17195444-Reviews-Global_Kitchens-Kandy_Kandy_District_Central_Province.html,0.9504833333333332,Positive,"Steakhouse, Indian, International, Asian, Street Food, Sri Lankan"
14082821,Queens Pastry Shop,7.29313,80.64017,"Sri Dalada Veeiya, Kandy 20000 Sri Lanka",20000.0,0,0,4.1,22,,/Restaurant_Review-g304138-d14082821-Reviews-Queens_Pastry_Shop-Kandy_Kandy_District_Central_Province.html,0.6023409090909091,Positive,
12715628,Green Cafe,7.294189,80.6379,"64 Colombo St., Kandy 20000 Sri Lanka",20000.0,0,0,4.0,37,+94 81 2 234884,/Restaurant_Review-g304138-d12715628-Reviews-Green_Cafe-Kandy_Kandy_District_Central_Province.html,0.2969189189189189,Positive,"French, Asian, Sri Lankan"
23134386,Kumbuka restaurant,,,"No 17/2A Dewani Rajasingha Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,4,+94 77 730 7889,/Restaurant_Review-g304138-d23134386-Reviews-Kumbuka_restaurant-Kandy_Kandy_District_Central_Province.html,0.706825,Positive,
13401003,Madhavan's spicy food kandy,7.29432,80.63684,"86 Colombo Street, Kandy 20000 Sri Lanka",20000.0,0,0,4.5,15,+94 81 2 222634,/Restaurant_Review-g304138-d13401003-Reviews-Madhavan_s_spicy_food_kandy-Kandy_Kandy_District_Central_Province.html,0.5480666666666667,Positive,"Indian, Asian, Sri Lankan"
1133663,Lyon Cafe,7.292467,80.63238,"27 Peradeniya Rd, Kandy 20000 Sri Lanka",20000.0,0,0,3.3,67,+94 81 4 946610,/Restaurant_Review-g304138-d1133663-Reviews-Lyon_Cafe-Kandy_Kandy_District_Central_Province.html,0.29893384615384616,Positive,"Asian, Sri Lankan"
11726772,Green Park Restaurant,7.26612,80.55301,"376 Colombo Road Kamdy, Kandy 20000 Sri Lanka",20000.0,0,0,3.7,15,+94 77 016 0160,/Restaurant_Review-g304138-d11726772-Reviews-Green_Park_Restaurant-Kandy_Kandy_District_Central_Province.html,0.4411466666666667,Positive,"Chinese, Asian"
20156970,The Loft - Kandy,7.299697,80.63699,"Upper Floor, No 258/1/4, D.S. Senanayake, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,2,+94 77 042 5291,/Restaurant_Review-g304138-d20156970-Reviews-The_Loft_Kandy-Kandy_Kandy_District_Central_Province.html,0.94055,Positive,Seafood
9727674,DeliFrance,7.293081,80.63642,"No 28 Sri Dalada Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,3.8,37,+94 81 7 500896,/Restaurant_Review-g304138-d9727674-Reviews-DeliFrance-Kandy_Kandy_District_Central_Province.html,0.49667837837837836,Positive,Cafe
13416278,The Last Drop Restaurant,7.293954,80.635826,"No. 37 Yatinuwara Street, Kandy 20000 Sri Lanka",20000.0,0,0,3.8,34,+94 81 2 220002,/Restaurant_Review-g304138-d13416278-Reviews-The_Last_Drop_Restaurant-Kandy_Kandy_District_Central_Province.html,0.45030882352941176,Positive,"American, Bar, International, Pub, Sri Lankan"
5443854,Tea Fortress,7.267537,80.57558,"Colombo Road, Kandy 20000 Sri Lanka",20000.0,0,0,4.2,36,,/Restaurant_Review-g304138-d5443854-Reviews-Tea_Fortress-Kandy_Kandy_District_Central_Province.html,0.689485294117647,Positive,"International, Asian, Sri Lankan"
32731546,Dunali Lounge Cafe,7.272965,80.60787,"7jf5+53m, Kandy - Colombo Rd, Kandy 20000, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,1,+94 75 313 8816,/Restaurant_Review-g304138-d32731546-Reviews-Dunali_Lounge_Cafe-Kandy_Kandy_District_Central_Province.html,0.0,Neutral,Cafe
26163316,Celonese Kandy,7.298159,80.63709,"D. S. Senanayake Veediya No. 220, Kandy 20000 Sri Lanka",20000.0,0,0,5.0,2,+94 81 2 081044,/Restaurant_Review-g304138-d26163316-Reviews-Celonese_Kandy-Kandy_Kandy_District_Central_Province.html,0.48795,Positive,"Cafe, Diner"
11713848,HQ Pub and Restaurant,7.284226,80.62277,"No. 30 George Ed Silva Mawatha, Kandy 20000 Sri Lanka",20000.0,0,0,2.9,20,+94 81 2 220334,/Restaurant_Review-g304138-d11713848-Reviews-HQ_Pub_and_Restaurant-Kandy_Kandy_District_Central_Province.html,0.27627,Positive,"Southwestern, Bar, Asian, Pub, Sri Lankan"
19824087,AimBoon Thai Restaurant,7.299704,80.63687,"256 DS Senanayake Veediya, Kandy 20000 Sri Lanka",20000.0,0,0,3.8,6,+94 77 111 9007,/Restaurant_Review-g304138-d19824087-Reviews-AimBoon_Thai_Restaurant-Kandy_Kandy_District_Central_Province.html,0.40815,Positive,"Seafood, Fast Food, Thai"
